,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Doors,Mileage_km
183,9408,-,MITSUBISHI,Pajero,1998,Jeep,No,Petrol,3.5 Turbo,11000 km,6.0,Tiptronic,4x4,Right-hand drive,Silver,4,4,11000.0
184,31500,-,NISSAN,Pathfinder,2010,Jeep,Yes,LPG,4,90200 km,6.0,Tiptronic,4x4,Left wheel,Black,12,4,90200.0
185,20385,-,MITSUBISHI,Delica,2005,Minivan,Yes,Petrol,3,184000 km,6.0,Automatic,4x4,Right-hand drive,White,12,4,184000.0
186,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,149486.0
187,2300,-,VOLKSWAGEN,Golf,1996,Sedan,No,CNG,2,0 km,4.0,Manual,Front,Left wheel,Green,0,4,
188,7840,-,MERCEDES-BENZ,Vaneo,2004,Universal,No,LPG,1.9,170000 km,4.0,Tiptronic,Front,Left wheel,Silver,4,4,170000.0
189,56450,-,TOYOTA,Camry Se,2018,Sedan,Yes,Petrol,2.5,25000 km,4.0,Tiptronic,Front,Left wheel,Blue,12,4,25000.0
190,1490,639,VOLKSWAGEN,Jetta,2014,Universal,Yes,Diesel,2,113214 km,4.0,Automatic,Front,Left wheel,Grey,12,4,113214.0
191,627,836,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069 km,4.0,Automatic,Rear,Left wheel,Black,12,4,394069.0
192,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,149486.0
193,13172,-,HONDA,Cr-v,2002,Jeep,No,Petrol,2.4,260000 km,4.0,Automatic,4x4,Left wheel,Silver,6,4,260000.0
194,19757,-,NISSAN,Patrol Y60,1990,Jeep,No,Diesel,2.8 Turbo,222222 km,4.0,Manual,Rear,Left wheel,Black,0,4,222222.0
195,4704,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6.0,Automatic,4x4,Left wheel,Grey,0,4,301707.0
196,706,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175827 km,4.0,Automatic,Front,Left wheel,Black,12,4,175827.0
197,5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,Left wheel,Grey,12,4,107800.0
198,25716,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,115200 km,4.0,Automatic,Front,Left wheel,Silver,8,4,115200.0
199,14426,642,CHEVROLET,Orlando,2012,Jeep,Yes,LPG,2,132036 km,4.0,Automatic,Front,Left wheel,White,4,4,132036.0
200,10820,-,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2,91000 km,4.0,Automatic,4x4,Right-hand drive,Silver,4,2,91000.0
201,45436,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4.0,Automatic,Front,Left wheel,White,4,4,129177.0
202,11917,893,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000 km,4.0,Manual,Front,Left wheel,Black,8,4,201000.0
203,41281,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,185811 km,4.0,Automatic,Front,Left wheel,Black,4,4,185811.0
204,4391,-,NISSAN,Altima,1998,Sedan,No,Petrol,2.4,358400 km,4.0,Manual,Front,Left wheel,Brown,2,4,358400.0
205,3058,1872,PORSCHE,Cayenne,2018,Sedan,Yes,Petrol,3.6,28968 km,6.0,Automatic,4x4,Left wheel,White,12,4,28968.0
206,3700,-,ALFA ROMEO,147,2001,Coupe,Yes,Petrol,1.8,240000 km,4.0,Manual,Front,Left wheel,Black,4,2,240000.0
207,15681,-,SUZUKI,Grand Vitara,2008,Jeep,No,Petrol,1.6,98000 km,4.0,Automatic,4x4,Left wheel,Black,12,2,98000.0
208,6586,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4.0,Automatic,Front,Left wheel,Black,0,4,122302.0
209,12544,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,140000 km,4.0,Automatic,Front,Left wheel,Beige,6,4,140000.0
210,30063,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,120000 km,4.0,Automatic,Front,Left wheel,White,4,4,120000.0
211,72130,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,4.8,196800 km,8.0,Tiptronic,4x4,Left wheel,White,8,4,196800.0
212,21639,-,HYUNDAI,Veloster,2015,Hatchback,No,Petrol,1.6,17200 km,4.0,Tiptronic,Front,Left wheel,Red,10,2,17200.0
213,36692,-,TOYOTA,RAV 4 XLE Sport,2013,Jeep,No,Petrol,2.5,120000 km,4.0,Tiptronic,Front,Left wheel,White,0,4,120000.0
214,30,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,
215,12231,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,66000 km,4.0,Variator,Front,Right-hand drive,Silver,4,4,66000.0
216,3136,-,TOYOTA,Sienta,2004,Sedan,No,Petrol,1.5,300000 km,4.0,Variator,Front,Right-hand drive,Beige,4,4,300000.0
217,10663,-,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,230000 km,4.0,Variator,Front,Left wheel,Grey,6,4,230000.0
218,5620,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467 km,4.0,Automatic,Front,Left wheel,White,4,4,110467.0
219,19130,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Yes,Petrol,5.5,157000 km,4.0,Automatic,Front,Left wheel,Grey,10,4,157000.0
220,9408,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,64000 km,4.0,Variator,Front,Right-hand drive,Black,4,4,64000.0
221,3,-,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,80000 km,4.0,Tiptronic,Front,Left wheel,Grey,6,4,80000.0
222,15367,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0 Turbo,179200 km,4.0,Tiptronic,Front,Left wheel,White,16,4,179200.0
223,5959,1730,CHEVROLET,Avalanche,2011,Sedan,Yes,Petrol,5.3,246976 km,8.0,Automatic,Front,Left wheel,Black,12,4,246976.0
224,26594,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,179918 km,4.0,Automatic,Front,Left wheel,Silver,4,4,179918.0
225,36065,779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,92200 km,4.0,Tiptronic,Front,Left wheel,Beige,12,4,92200.0
226,26343,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6 Turbo,29000 km,4.0,Tiptronic,Front,Left wheel,Silver,8,4,29000.0
227,549,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4.0,Automatic,Front,Left wheel,Black,12,4,216550.0
228,6000,-,JEEP,Grand Cherokee,1993,Jeep,No,Petrol,4,240000 km,6.0,Automatic,4x4,Left wheel,Green,5,4,240000.0
229,40142,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,Left wheel,Grey,0,4,357246.0
230,14000,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000 km,4.0,Tiptronic,Front,Left wheel,Grey,10,4,50000.0
231,17923,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127842 km,4.0,Automatic,Front,Left wheel,White,4,4,127842.0
232,54518,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,40193 km,4.0,Automatic,Front,Left wheel,Black,4,4,40193.0
233,10349,-,OPEL,Astra G,2003,Hatchback,No,Petrol,1.6,180000 km,4.0,Manual,Front,Left wheel,Silver,6,4,180000.0
234,8154,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000 km,4.0,Automatic,Front,Right-hand drive,Silver,7,4,115000.0
235,282,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4.0,Automatic,Front,Left wheel,Grey,0,4,220474.0
236,7527,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2,132310 km,4.0,Automatic,Front,Left wheel,Grey,12,4,132310.0
237,3450,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762 km,4.0,Automatic,Front,Left wheel,White,12,4,60762.0
238,22063,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264 km,4.0,Automatic,Front,Left wheel,White,4,4,142264.0
239,2901,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4.0,Automatic,Front,Left wheel,White,0,4,146403.0
240,4704,585,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371 km,4.0,Automatic,Front,Left wheel,Silver,12,4,227371.0
241,5331,-,VOLKSWAGEN,Passat,2002,Sedan,Yes,Petrol,2.8,175000 km,6.0,Manual,Front,Left wheel,Grey,6,4,175000.0
242,941,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,203440 km,4.0,Automatic,Front,Left wheel,Black,12,4,203440.0
243,16900,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000 km,4.0,Automatic,Front,Left wheel,Blue,4,4,70000.0
244,18189,-,NISSAN,Rogue,2010,Jeep,Yes,Petrol,2.5,122000 km,4.0,Automatic,4x4,Left wheel,Silver,4,4,122000.0
245,5331,-,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000 km,4.0,Automatic,Front,Left wheel,Green,4,4,127000.0
246,42651,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4.0,Automatic,4x4,Left wheel,Black,0,4,44995.0
247,15524,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,122324 km,4.0,Automatic,Front,Left wheel,Red,7,4,122324.0
248,17249,-,BMW,530,2007,Sedan,Yes,Petrol,3,111111 km,6.0,Tiptronic,Rear,Left wheel,Grey,10,4,111111.0
249,73071,-,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,56000 km,6.0,Tiptronic,Rear,Left wheel,Black,12,4,56000.0
250,862,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4.0,Automatic,Front,Left wheel,Black,0,4,186048.0
251,28909,831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000 km,4.0,Automatic,Front,Left wheel,White,4,4,98000.0
252,8467,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,573249 km,4.0,Automatic,Front,Left wheel,Black,4,4,573249.0
253,50,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,130000 km,4.0,Automatic,Rear,Right-hand drive,Sky blue,0,4,130000.0
254,14426,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,169024 km,4.0,Automatic,Front,Left wheel,White,4,4,169024.0
255,9000,1325,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000 km,4.0,Automatic,Front,Right-hand drive,Silver,6,4,126000.0
256,30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6.0,Automatic,4x4,Left wheel,Black,12,4,200179.0
257,22580,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666 km,4.0,Automatic,Front,Left wheel,Black,12,4,156666.0
258,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4.0,Automatic,Front,Left wheel,Black,0,4,133195.0
259,7464,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950 km,4.0,Automatic,Front,Left wheel,Blue,4,4,114950.0
260,1333,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850 km,4.0,Automatic,Front,Left wheel,Black,12,4,154850.0
261,59865,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000 km,4.0,Automatic,Front,Left wheel,White,4,4,13000.0
262,49237,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4.0,Automatic,Rear,Left wheel,White,12,4,94262.0
263,68223,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406 km,4.0,Automatic,Front,Left wheel,Yellow,4,4,27406.0
264,392,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4.0,Automatic,Rear,Left wheel,Black,12,4,1600.0
265,7683,-,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,200000 km,4.0,Variator,Front,Left wheel,Silver,2,4,200000.0
266,22266,-,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,85500 km,4.0,Automatic,Front,Left wheel,Black,8,4,85500.0
267,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6.0,Automatic,Rear,Left wheel,Black,12,4,175614.0
268,282,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,Left wheel,Silver,0,4,
269,392,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944 km,4.0,Automatic,4x4,Left wheel,Black,0,4,85944.0
270,33556,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Rear,Left wheel,Black,12,4,
271,39161,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000 km,4.0,Automatic,Front,Left wheel,White,4,4,73000.0
272,16308,-,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000 km,4.0,Manual,Front,Left wheel,White,2,4,180000.0
273,17719,-,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,92000 km,4.0,Tiptronic,Front,Left wheel,Sky blue,8,4,92000.0
274,43278,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8.0,Automatic,4x4,Left wheel,White,0,4,160138.0
275,470,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,197923 km,6.0,Automatic,4x4,Left wheel,Red,12,4,197923.0
276,20385,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,42000 km,4.0,Tiptronic,Front,Left wheel,Black,12,5,42000.0
277,941,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8.0,Automatic,4x4,Left wheel,White,12,4,254805.0
278,49858,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,48000 km,4.0,Automatic,Front,Left wheel,White,4,4,48000.0
279,8781,-,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2 Turbo,230000 km,4.0,Automatic,4x4,Right-hand drive,White,4,4,230000.0
280,220,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250 km,6.0,Automatic,Rear,Left wheel,Black,12,4,159250.0
281,9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,582376 km,4.0,Automatic,Front,Left wheel,Orange,4,4,582376.0
282,21326,-,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5,2000 km,8.0,Automatic,Rear,Left wheel,Grey,12,4,2000.0
283,51075,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,40800 km,4.0,Automatic,Front,Left wheel,White,4,4,40800.0
284,15241,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4.0,Automatic,Front,Left wheel,Grey,4,4,117492.0
285,2587,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4.0,Automatic,Front,Left wheel,Black,0,4,88795.0
286,15524,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769 km,4.0,Automatic,Front,Left wheel,Silver,4,4,56769.0
287,27911,-,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8 Turbo,70000 km,4.0,Tiptronic,Rear,Left wheel,Beige,8,4,70000.0
288,4861,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4.0,Automatic,Front,Left wheel,Blue,12,4,136861.0
289,29793,-,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000 km,4.0,Automatic,Rear,Left wheel,Black,0,4,263000.0
290,18208,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665 km,4.0,Automatic,Front,Left wheel,Grey,4,4,95665.0
291,549,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2,107387 km,4.0,Automatic,Front,Left wheel,Silver,12,4,107387.0
292,30,-,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,Right-hand drive,Red,4,4,
293,34497,779,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350 km,4.0,Tiptronic,Front,Left wheel,White,12,4,65350.0
294,6272,1522,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000 km,4.0,Manual,Front,Left wheel,Silver,0,4,130000.0
295,4924,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,183923 km,4.0,Automatic,Front,Left wheel,Silver,4,4,183923.0
296,4704,-,OPEL,Vectra b,2000,Hatchback,No,Diesel,2.0 Turbo,11111 km,4.0,Manual,Front,Left wheel,Red,2,4,11111.0
297,43576,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129 km,4.0,Automatic,Front,Left wheel,Silver,4,4,97129.0
298,7840,-,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2,140000 km,4.0,Manual,Rear,Left wheel,Black,4,4,140000.0
299,28225,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,24000 km,4.0,Automatic,Front,Left wheel,Grey,8,4,24000.0
300,700,-,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0 km,4.0,Manual,Front,Left wheel,White,2,4,
301,2352,-,MAZDA,323,1998,Hatchback,No,Petrol,1.5,300000 km,4.0,Manual,Front,Left wheel,Silver,2,4,300000.0
302,18817,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094 km,4.0,Automatic,Front,Left wheel,Grey,0,4,29094.0
303,4861,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,148709 km,4.0,Automatic,Front,Left wheel,Red,12,4,148709.0
304,13172,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,186005.0
305,37320,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,Yes,Petrol,3.5,156800 km,4.0,Tiptronic,4x4,Left wheel,Black,12,4,156800.0
306,706,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2,251430 km,4.0,Automatic,Front,Left wheel,Blue,12,4,251430.0
307,39201,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4.0,Automatic,Front,Left wheel,Grey,10,4,35000.0
308,36426,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643 km,4.0,Automatic,Front,Left wheel,White,4,4,35643.0
309,8467,-,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000 km,4.0,Manual,Front,Right-hand drive,Grey,4,4,250000.0
310,7840,-,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000 km,6.0,Tiptronic,Rear,Left wheel,Silver,4,2,255000.0
311,12701,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158 km,4.0,Automatic,Front,Left wheel,White,12,4,117158.0
312,8154,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4.0,Automatic,4x4,Left wheel,Blue,0,4,281659.0
313,46414,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645 km,4.0,Tiptronic,Front,Left wheel,White,12,4,63645.0
314,45160,798,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338 km,4.0,Automatic,4x4,Left wheel,White,12,4,197338.0
315,100,-,BMW,330,2007,Cabriolet,Yes,Petrol,3,1123 km,6.0,Tiptronic,4x4,Left wheel,Black,12,2,1123.0
316,100355,-,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0 Turbo,35000 km,6.0,Automatic,4x4,Left wheel,Black,12,4,35000.0
317,1176,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2,136634 km,4.0,Automatic,Front,Left wheel,Silver,12,4,136634.0
318,12231,-,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000 km,6.0,Manual,Front,Left wheel,Beige,0,2,77000.0
319,5802,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000 km,4.0,Variator,Front,Left wheel,Green,12,4,140000.0
320,2901,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494 km,4.0,Automatic,Front,Left wheel,White,12,4,45494.0
321,1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4.0,Automatic,Front,Left wheel,White,12,4,47672.0
322,22894,-,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4,109100 km,12.0,Automatic,4x4,Left wheel,Blue,12,4,109100.0
323,11290,-,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000 km,4.0,Automatic,Front,Right-hand drive,Silver,8,4,145000.0
324,6586,-,BMW,318,1997,Sedan,No,LPG,1.8,270000 km,4.0,Manual,Rear,Left wheel,Green,2,4,270000.0
325,14426,-,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800 km,4.0,Variator,Front,Left wheel,Grey,8,4,188800.0
326,36065,1051,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000 km,4.0,Variator,Front,Left wheel,Silver,12,4,39000.0
327,27284,-,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000 km,4.0,Tiptronic,Front,Left wheel,Black,12,4,52000.0
328,21639,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000 km,4.0,Variator,4x4,Left wheel,White,7,4,34000.0
329,7840,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000 km,4.0,Automatic,Front,Left wheel,Silver,4,4,140000.0
330,7840,-,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2,180003 km,4.0,Manual,Rear,Left wheel,Black,4,4,180003.0
331,282,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4.0,Automatic,Front,Left wheel,Grey,0,4,220474.0
332,1646,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6.0,Automatic,4x4,Left wheel,White,0,4,59099.0
333,24198,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000 km,4.0,Automatic,Front,Left wheel,Silver,4,4,124000.0
334,25365,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682 km,4.0,Automatic,Front,Left wheel,Grey,4,4,34682.0
335,1725,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061 km,4.0,Automatic,Front,Left wheel,Blue,12,4,310061.0
336,314,1399,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453 km,6.0,Automatic,Front,Left wheel,Silver,12,4,162453.0
337,17249,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400 km,4.0,Automatic,Front,Left wheel,White,8,4,22400.0
338,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6.0,Automatic,4x4,Left wheel,Black,12,4,229904.0
339,31361,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,62000 km,4.0,Tiptronic,Front,Left wheel,White,12,4,62000.0
340,4704,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279 km,4.0,Automatic,Front,Left wheel,Silver,4,4,54279.0
341,12720,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759 km,4.0,Automatic,Front,Left wheel,Grey,4,4,135759.0
342,26372,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,120534 km,4.0,Automatic,Front,Left wheel,Silver,4,4,120534.0
343,13485,-,BMW,X5,2003,Jeep,Yes,LPG,3,189000 km,6.0,Tiptronic,4x4,Right-hand drive,Black,10,4,189000.0
344,25591,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000 km,4.0,Automatic,Front,Left wheel,White,4,4,140000.0
345,6429,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,108517 km,6.0,Automatic,4x4,Left wheel,White,12,4,108517.0
346,251,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030 km,6.0,Automatic,4x4,Left wheel,Grey,12,4,107030.0
347,39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,Left wheel,Black,0,4,155821.0
348,13172,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8.0,Automatic,4x4,Left wheel,Black,12,4,325811.0
349,627,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4.0,Automatic,Front,Left wheel,Blue,12,4,24339.0
350,8097,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000 km,4.0,Automatic,Front,Left wheel,Black,4,4,130000.0
351,12388,919,BMW,X5,2012,Jeep,Yes,Diesel,3,420794 km,6.0,Automatic,4x4,Left wheel,Black,12,4,420794.0
352,18503,-,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2,280480 km,4.0,Automatic,Front,Left wheel,Silver,9,4,280480.0
353,12231,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000 km,4.0,Variator,Front,Left wheel,Black,12,4,150000.0
354,40,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,135000 km,4.0,Variator,Front,Right-hand drive,Black,4,4,135000.0
355,17054,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853 km,4.0,Automatic,Front,Left wheel,Silver,4,4,237853.0
356,5300,-,HONDA,Stream,2001,Universal,No,Petrol,2,111000 km,4.0,Automatic,Front,Right-hand drive,Black,6,4,111000.0
357,9565,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,42000 km,4.0,Automatic,Front,Left wheel,Orange,4,4,42000.0
358,24302,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,60618 km,4.0,Automatic,Front,Left wheel,Black,4,4,60618.0
359,18817,-,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400 km,4.0,Automatic,Front,Left wheel,Silver,12,4,230400.0
360,1960,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4.0,Automatic,Front,Left wheel,Red,12,4,127918.0
361,17249,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4.0,Tiptronic,Front,Left wheel,Silver,10,4,77000.0
362,15530,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,280016 km,4.0,Automatic,Front,Left wheel,Silver,4,4,280016.0
363,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874 km,4.0,Automatic,Front,Left wheel,Silver,4,4,270874.0
364,24148,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000 km,4.0,Automatic,Front,Left wheel,Sky blue,12,4,118000.0
365,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,362868 km,4.0,Automatic,Front,Left wheel,Silver,4,4,362868.0
366,18817,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000 km,4.0,Tiptronic,Front,Left wheel,Black,12,4,85000.0
